TO,LOCATION
CLK50,PIN_AF14
KEY_RST,PIN_AA14
SW_CTRL[0],PIN_AB12
SW_CTRL[1],PIN_AC12
SW_DATA[0],PIN_AF9
SW_DATA[1],PIN_AF10
SW_DATA[2],PIN_AD11
SW_DATA[3],PIN_AD12
SW_DATA[4],PIN_AE11
SW_DATA[5],PIN_AC9
SW_DATA[6],PIN_AD10
SW_DATA[7],PIN_AE12
LED_Q_REG[0],PIN_V17
LED_Q_REG[1],PIN_V18
LED_Q_REG[2],PIN_W17
LED_Q_REG[3],PIN_W19
LED_Q_REG[4],PIN_Y19
LED_Q_REG[5],PIN_W20
LED_Q_REG[6],PIN_W21
LED_Q_REG[7],PIN_Y21
